# ==============================================================================
# Signal samples
# ==============================================================================

# H125
# ------------------------------------------------------------------------------

PowhegPy8_NNLOPS_ggH125     mc16_13TeV.343981.PowhegPythia8EvtGen_NNLOPS_nnlo_30_ggH125_gamgam
Sherpa_Zee_MAXHTPTV140_280_BFilter       364122

Sherpa_Zee_MAXHTPTV280_500_CVetoBVeto    364123
Sherpa_Zee_MAXHTPTV280_500_CFilterBVeto  364124
Sherpa_Zee_MAXHTPTV280_500_BFilter       364125

Sherpa_Zee_MAXHTPTV500_1000              364126
Sherpa_Zee_MAXHTPTV1000_E_CMS            364127


# SH samples
# ------------------------------------------------------------------------------
Py8_XHS_X170_S030_HyySbb 800904
Py8_XHS_X245_S090_HyySbb 800913
Py8_XHS_X190_S015_HyySbb 800914
Py8_XHS_X180_S050_HyySbb 800898
Py8_XHS_X225_S030_HyySbb 800919
Py8_XHS_X245_S050_HyySbb 800920
Py8_XHS_X230_S090_HyySbb 800907
Py8_XHS_X220_S090_HyySbb 800900
Py8_XHS_X190_S050_HyySbb 800905
Py8_XHS_X210_S015_HyySbb 800918
Py8_XHS_X240_S110_HyySbb 800902
Py8_XHS_X250_S100_HyySbb 800903
Py8_XHS_X240_S100_HyySbb 800908
Py8_XHS_X225_S050_HyySbb 800916
Py8_XHS_X225_S070_HyySbb 800912
Py8_XHS_X250_S110_HyySbb 800909
Py8_XHS_X230_S100_HyySbb 800901
Py8_XHS_X245_S070_HyySbb 800917
Py8_XHS_X185_S030_HyySbb 800910
Py8_XHS_X200_S070_HyySbb 800899
Py8_XHS_X250_S015_HyySbb 800923
Py8_XHS_X210_S070_HyySbb 800906
Py8_XHS_X205_S030_HyySbb 800915
Py8_XHS_X205_S050_HyySbb 800911
Py8_XHS_X245_S030_HyySbb 800922
Py8_XHS_X230_S015_HyySbb 800921

# HGam interference samples
# ------------------------------------------------------------------------------
Sh_sig_1xSM_JO	700369
Sh_sig_100xSM_JO	700370
Sh_int_gg_1xSM_JO	700371
Sh_int_qg_LO_1xSM_JO	700372
